chr7	99998448	100026214	ENSG00000078487	1.0	-	890	7189	27766	0.2589138
chr22	41829495	41842626	ENSG00000183864	1.0	-	3191	10407	13131	0.7925520
chr1	244999024	245008359	ENSG00000203667	1.0	+	7357	9120	9335	0.9769684
chr12	49521564	49524779	ENSG00000123416	1.0	-	2011	2134	3215	0.6637636
chr19	40927498	40931531	ENSG00000197019	1.0	-	1266	3644	4033	0.9035457
chr17	80036213	80055807	ENSG00000169710	1.0	-	10797	19335	19594	0.9867817
chr16	31191831	31203127	ENSG00000089280	1.0	+	3438	10762	11296	0.9527266
chr19	34663809	34720420	ENSG00000257103	1.0	+	6794	51652	56611	0.9124022
chr21	43406939	43430095	ENSG00000173276	1.0	-	4975	21966	23156	0.9486094
chr7	104655026	104754808	ENSG00000005483	1.0	+	6010	85021	99782	0.8520675
chr16	30709930	30755602	ENSG00000080603	1.0	+	7719	39047	45672	0.8549439
chr1	225674536	225840443	ENSG00000154380	1.0	-	5399	113424	165907	0.6836601
chr9	140136065	140138159	ENSG00000188229	1.0	+	961	1883	2094	0.8992359
chr1	226249952	226259702	ENSG00000163041	1.0	+	5773	8140	9750	0.8348718
chr22	39708886	39715993	ENSG00000100316	1.0	-	6414	6722	7107	0.9458281
chr5	177631908	177638164	ENSG00000197451	1.0	+	1966	6215	6256	0.9934463
chr22	42979726	43010567	ENSG00000100227	1.0	-	2230	23440	30841	0.7600272
chr19	2037469	2050842	ENSG00000099875	1.0	-	2271	12939	13373	0.9675465
chr6	86370709	86388050	ENSG00000203875	1.0	-	2263	15712	17341	0.9060608
chr6	36562545	36573377	ENSG00000112081	1.0	+	2784	10314	10832	0.9521787
chr16	89627465	89630950	ENSG00000167526	1.0	+	4072	3313	3485	0.9506456
chr3	9439699	9520924	ENSG00000168137	1.0	+	7097	71571	81225	0.8811449
chr19	34919657	34960853	ENSG00000126261	1.0	+	6130	36693	41196	0.8906932
chr19	32880955	32896065	ENSG00000267213	1.0	-	603	9546	15110	0.6317670
chr14	103800281	103811362	ENSG00000100664	1.0	+	5288	10753	11081	0.9703998
chr21	47879212	47989926	ENSG00000160305	1.0	+	2186	57087	110714	0.5156258
chr1	226170402	226186631	ENSG00000143751	1.0	-	1516	14450	16229	0.8903814
chr1	21069153	21113415	ENSG00000127483	1.0	-	5541	37702	44262	0.8517916
chr21	33043345	33103987	ENSG00000156304	1.0	-	3715	51273	60642	0.8455031
chr6	136578000	136610588	ENSG00000029363	1.0	-	4195	29994	32588	0.9204001
chr19	40825442	40854033	ENSG00000160392	1.0	-	1420	19596	28591	0.6853905
chr22	46463235	46465370	ENSG00000235159	1.0	-	661	2084	2135	0.9761124
chr12	54624723	54673485	ENSG00000094916	1.0	-	3788	34038	48762	0.6980436
chr10	27399382	27443794	ENSG00000136758	1.0	-	4148	37636	44412	0.8474286
chr19	1576638	1592481	ENSG00000071655	1.0	-	4277	14401	15843	0.9089819
chr6	111196373	111216916	ENSG00000123505	1.0	+	3374	17908	20543	0.8717325
chr16	2787076	2802200	ENSG00000205913	1.0	-	1257	6878	15124	0.4547739
chr14	90863246	90874605	ENSG00000198668	1.0	+	4221	10131	11359	0.8918919
chr5	137087074	137089638	ENSG00000177733	1.0	-	903	2564	2564	1.0000000
chr10	1095878	1178237	ENSG00000047056	1.0	+	4932	56437	82359	0.6852560
chr22	50354561	50357728	ENSG00000198355	1.0	+	3496	3167	3167	1.0000000
chr21	34876237	34915396	ENSG00000159131	1.0	-	8644	32394	39159	0.8272428
chr5	98265275	98330717	ENSG00000248489	1.0	+	1585	23609	65442	0.3607622
chr19	30191720	30205963	ENSG00000131943	1.0	-	812	9876	14243	0.6933932
chr6	89790870	89794879	ENSG00000146278	1.0	+	2555	3993	4009	0.9960090
chr2	85766688	85772403	ENSG00000168906	1.0	+	795	4533	5715	0.7931759
chr15	72700118	72767108	ENSG00000261423	1.0	-	5200	12791	66990	0.1909389
chr7	155089886	155101945	ENSG00000186480	1.0	+	6095	11739	12059	0.9734638
chr6	108881438	109005977	ENSG00000118689	1.0	+	6484	85543	124539	0.6868772
chr10	3818187	3827072	ENSG00000067082	1.0	-	2916	8885	8885	1.0000000
chr1	226418849	226497169	ENSG00000183814	1.0	-	5832	51374	78320	0.6559500
chr19	33864636	33873592	ENSG00000153879	1.0	+	2951	8717	8956	0.9733140
